2.587538,0.904315,1.487860,-0.366267,0.952097,0.692586,0.852560,-0.213305,1.183746,0.102410,0.410963,0.123371,
2.762727,0.878168,1.850153,-0.480280,2.098821,0.878088,0.752280,0.125759,1.095177,0.131914,0.366904,0.093513,
2.509913,0.685116,2.060228,-0.063835,2.808715,0.024317,1.033269,0.499423,1.172777,0.003201,0.545904,0.071776,
2.065591,0.793101,2.146729,0.278309,2.505914,-0.249498,1.846037,0.256774,0.757740,-0.113384,0.493611,0.064496,
2.280054,0.913549,1.585731,-0.130330,2.364425,-0.021980,2.091434,0.700366,1.386707,-0.338097,0.392399,0.112217,
2.335675,0.946574,1.205616,0.385761,2.018538,0.201405,1.205219,0.315663,1.982831,-0.175244,0.221555,0.079961,
2.271798,1.147155,0.925878,0.973029,1.491835,0.431301,1.269005,-0.220270,1.696703,0.141079,0.367446,0.039105,
2.525661,0.707644,1.258763,0.849030,1.176552,-0.036109,1.361600,-0.265528,1.476750,0.221674,0.478963,0.056545,
2.751758,0.195441,1.616288,-0.050881,1.597759,-0.210118,0.793483,-0.424872,1.345414,0.655886,0.191520,0.065873,
2.840495,0.216228,1.835837,-0.100549,2.069428,-0.080786,0.182985,-0.023755,1.104974,0.663532,0.225605,0.054472,
2.476126,0.980469,1.979007,0.210166,2.808629,0.793495,0.867374,-0.204505,1.117166,0.454274,0.200624,0.078074,
2.537658,0.826381,1.600708,0.003325,2.466118,1.244257,1.663174,-0.066916,0.967973,0.326727,0.002885,0.065866,
2.201431,0.480184,1.240177,0.031225,2.010795,1.019380,1.489658,-0.141224,0.658557,0.148012,-0.048050,0.027011,
2.134762,0.929485,0.997217,0.783159,2.187202,0.343137,0.888000,0.337344,1.015890,-0.247626,0.182956,0.049913,
2.521093,1.140987,1.235537,0.620228,2.434194,0.687270,1.206161,1.177301,1.243283,-0.342495,0.280603,0.056977,
2.787965,0.682668,1.518012,0.208804,3.205389,0.513605,1.275950,0.739658,0.797668,-0.122541,0.167028,0.095293,
2.870398,1.404614,1.291615,0.945870,2.855198,0.942068,1.454630,0.350004,0.583392,-0.117611,0.283678,0.028847,
4.046364,1.158764,0.247073,0.615885,2.599961,0.578432,2.901965,1.903706,-0.337627,0.184833,-0.146895,0.021600,
4.704186,0.312895,-0.631285,0.290470,3.464602,0.720315,3.271157,2.279948,-1.451523,0.477811,-0.047534,0.016165,
4.302774,0.445260,-0.925031,0.525327,3.162502,0.912157,3.398433,2.474650,-1.407543,0.488549,-0.046512,0.056387,
4.129060,0.017322,-1.135751,1.128416,3.540076,1.400888,3.127144,2.295640,-1.244604,0.424631,0.206936,0.131674,
4.408479,-0.549757,-1.062180,1.304515,4.286819,1.538162,2.607165,1.652135,-1.678728,0.365985,0.333425,0.134725,
4.362766,-0.338613,-0.833044,-0.200886,3.759270,1.274153,2.812811,2.107878,-1.442419,0.354639,0.209523,0.053813,
4.094568,0.470403,-0.853469,-1.311498,4.137916,1.416193,2.608370,2.028469,-0.860121,0.433382,-0.023333,0.019807,
4.040085,0.663931,-0.356790,-0.765191,4.304769,1.065186,2.270451,1.905055,-0.974644,0.470085,-0.007310,0.048367,
4.100935,0.470703,0.117084,-0.850835,3.270435,0.929794,2.774493,2.729072,-1.424036,0.121398,0.061575,0.015695,
4.438942,0.174251,-0.281404,-0.633626,2.991650,1.435516,3.151357,2.867889,-1.782937,0.061108,0.086894,-0.001721,
4.383864,0.027100,-0.595441,0.200766,3.417099,1.473619,2.654872,2.782418,-1.597738,0.049280,0.041660,0.028186,
3.845489,0.443452,-0.947925,1.004256,3.862688,1.257209,2.336232,2.160388,-1.170790,0.265887,0.000754,0.124024,
3.524650,0.547345,-1.340039,-0.133629,4.083101,1.746246,2.528560,2.215489,-0.801657,0.185260,0.056932,0.080878,
3.789224,0.633126,-1.343509,-0.514862,4.456170,1.763327,2.458026,2.125741,-0.848143,0.353428,-0.023756,0.064872,
4.294181,0.481634,-1.243569,-1.299713,5.435770,1.830702,1.909832,2.062726,-0.438428,0.492331,-0.095327,-0.010929,
3.597346,0.791406,-1.235169,-2.102675,6.842245,1.001786,1.805056,1.944545,-0.013944,0.717173,-0.197202,-0.050406,
3.304106,0.581525,-1.238351,-2.129602,7.323368,0.581094,1.947165,1.908002,-0.064547,0.822950,-0.216887,0.010167,
3.345043,1.658978,-1.811968,-1.602808,5.811537,1.485189,1.751373,1.871542,0.068881,0.491079,-0.078431,-0.113050,
3.400749,1.628614,-1.375428,-1.028224,5.405437,0.888119,1.700097,2.210963,0.189719,0.412181,-0.286698,-0.086535,
3.878413,1.006303,-0.114448,-0.824640,5.452909,0.324544,1.652839,2.301001,0.176885,0.413381,-0.487758,-0.034761,
4.039441,1.181175,0.686829,-0.976996,5.310749,0.695036,1.132419,2.424710,0.212557,0.159719,-0.386325,-0.087604,
3.741666,1.387178,0.358655,-0.985417,5.656410,0.887650,1.352106,2.009494,0.180939,0.383280,-0.462354,-0.092683,
3.476831,1.240855,-0.474914,-1.318375,6.240982,1.384447,1.583864,1.448252,-0.106106,0.499667,-0.223149,-0.043917,
2.995625,0.944484,-0.343955,-1.263821,7.184293,1.953250,1.453881,1.009199,-0.380734,0.399534,0.120289,0.029706,
2.843560,1.293560,0.236782,-0.716992,6.907519,2.577010,1.070397,1.170181,-0.422982,0.348337,0.229345,0.013563,
2.651576,1.332829,0.067810,0.349051,6.507618,2.281353,0.618272,1.494550,-0.321242,0.355223,0.316110,-0.008479,
2.474713,0.905591,-0.007950,0.318740,6.913722,2.139785,0.681898,1.412828,-0.241675,0.321327,0.356117,0.011755,
2.798877,1.283476,-0.560604,-1.238402,6.920618,2.052153,1.778381,1.119182,-0.391319,0.479256,0.287744,0.028643,
2.637871,1.484447,0.026313,-1.854578,7.037451,2.448749,1.817863,1.195546,-0.712222,0.582362,0.273478,0.037869,
2.570019,1.519691,1.412294,-1.794310,7.370986,1.584938,1.461830,2.280760,-0.467619,0.490989,-0.089878,-0.012784,
2.726108,1.874715,0.349499,-0.111871,6.362388,1.538057,1.157252,2.410938,0.250113,0.159245,-0.098140,-0.063227,
2.888970,1.995881,-0.367318,0.028903,6.130189,1.943000,1.305172,1.944131,0.108445,-0.056818,0.144587,-0.028196,
2.943063,1.866130,-0.350349,-0.276773,6.215611,2.144497,1.988600,1.188046,-0.264035,0.249469,0.136858,0.084917,
3.373114,1.583689,-0.191367,-0.179203,7.075789,1.805481,1.440156,1.150380,-0.502057,0.531755,0.189893,0.091881,
3.456471,1.044213,0.358859,0.038030,7.482581,1.402261,0.962725,1.326296,-0.173595,0.486578,0.112054,0.078249,
3.119410,0.956105,0.193532,0.719526,7.038542,1.701311,0.744618,1.529956,0.066362,0.329821,0.067220,0.043803,
3.550403,0.579473,-0.464378,0.596569,6.724088,2.221408,0.415228,1.667167,0.010545,0.204681,0.163727,0.031637,
3.729811,0.379698,-0.669841,0.577655,6.616294,2.376873,0.585885,1.697294,-0.149301,0.267515,0.131799,0.050870,
3.748712,0.491407,-0.781282,-0.213783,6.826949,1.927454,1.149251,1.701843,-0.143636,0.283511,0.059973,0.067404,
3.716315,0.320313,-0.277486,-0.664268,7.256259,1.329003,1.392961,1.891311,-0.108016,0.260813,-0.108573,0.110488,
3.945545,-0.161275,0.472660,-1.427014,6.979691,1.880806,1.024358,2.312152,-0.139854,0.034017,0.028171,0.081544,
3.660379,-0.175288,0.682947,-1.602576,6.527364,2.479865,1.280945,2.346796,-0.461874,-0.080297,0.228321,0.068027,
3.878723,-0.503289,0.295782,-1.916338,6.996629,1.945594,1.289747,2.556738,-0.140977,-0.056627,0.001055,0.102354,
4.212940,-0.671270,-0.306695,-2.123046,7.198450,1.999241,1.262192,2.504498,0.064033,0.059066,-0.091255,0.095249,
4.796889,-0.942187,-1.086211,-1.027774,6.492833,2.784216,0.842272,2.685553,0.081413,-0.071794,0.081807,0.033388,
5.184543,-0.814695,-1.535726,-0.860914,6.257718,3.086526,1.111771,2.657154,-0.109661,0.049941,0.124105,0.043893,
5.457079,-0.885098,-1.289113,-1.216308,5.885303,2.814567,1.553048,2.874842,-0.083523,-0.014126,0.058852,0.063662,
4.959233,0.016972,-1.392577,-1.528095,4.926135,2.207011,2.356067,3.030159,0.405238,-0.126131,-0.077214,0.096204,
4.877774,0.773095,-0.952956,-0.785548,5.015448,1.978426,1.743479,2.413825,0.616986,-0.024851,0.005756,0.105236,
4.260713,1.661260,0.751055,1.379139,5.476648,2.412461,1.969113,2.029303,0.676069,-0.308334,-0.107439,0.127905,
4.350090,1.437079,1.479960,0.298979,5.967398,1.866131,2.273986,2.079621,0.586407,-0.190118,-0.209812,0.165368,
4.399176,1.101484,1.237489,-0.062900,5.522071,2.149031,2.312390,1.728379,0.592057,-0.223109,-0.096396,0.200315,
4.065428,1.742810,0.900522,1.320768,4.667717,2.744687,2.404237,1.423425,0.614192,-0.093422,0.016027,0.129901,
4.208476,1.841924,1.291262,1.975415,5.185235,2.327757,2.060182,1.559616,0.781371,0.009336,-0.007791,0.116401,
4.136971,1.908945,1.641488,1.961884,5.405961,2.932163,1.772443,1.403363,0.984539,-0.154293,0.116373,0.120476,
3.928813,1.792933,1.535147,1.616572,5.296709,3.056609,1.892315,1.188840,1.223651,-0.370992,0.010783,0.116519,
3.692322,1.386571,1.061594,2.103963,4.479929,2.509478,2.343964,1.570414,0.704950,-0.183623,-0.216142,0.112355,
3.855896,0.970274,1.293014,1.599134,4.431714,2.357461,2.477948,1.887740,0.725465,0.067742,-0.451669,0.055309,
4.140413,1.072400,1.625153,1.297388,4.389499,2.416429,2.541283,1.940182,0.576790,-0.049816,-0.331126,0.071026,
3.934894,1.379038,1.470163,1.743152,4.088542,2.674283,2.745767,1.536222,0.512337,-0.322755,-0.196581,0.127623,
4.248344,1.638087,1.412043,1.121511,4.047417,2.200237,3.165293,1.112018,0.688598,-0.293525,-0.182854,0.133232,
4.453225,1.381035,1.698681,1.370213,3.887665,1.610866,3.454762,1.092728,0.471679,-0.154054,-0.109856,0.172125,
